#,P1,P2,P3,P4,P5,P6,v1,v2,v3
1919,22,0.05,0.05,8,0.7,13,10934.31,717.5,3873.51
1920,23,0.1,0.14,2,0.8,28,8387.9,505,2592.6
1921,23,0.1,0.14,2,0.8,23,7978.03,624,2473.18
1922,23,0.1,0.14,2,0.8,18,7753.21,644.5,2400.9
1923,23,0.1,0.14,2,0.8,13,7751.08,645,2400.26
1924,23,0.2,0.08,5,0.7,18,10627.82,601.5,3319.94
1925,23,0.2,0.08,5,0.7,13,10626.2,601.5,3319.46
1926,23,0.2,0.08,5,0.7,28,11013.88,500.5,3435.14
1927,23,0.2,0.08,5,0.7,23,10712.69,577,3344.85
1928,23,0.15,0.08,8,0.8,23,10211.35,539,3456.67
1929,23,0.15,0.08,8,0.8,18,10033.15,554,3402.62
1930,23,0.15,0.08,8,0.8,13,10031.07,556,3401.99
1931,22,0.2,0.11,8,0.7,28,11350.19,652,3791.29
1932,22,0.2,0.11,8,0.7,13,10907.3,730.5,3651.4
1933,22,0.2,0.11,8,0.7,23,11012.23,712,3684.28
1934,22,0.2,0.11,8,0.7,18,10909.36,730.5,3652.05
1935,23,0.15,0.08,8,0.8,28,10642.32,440.5,3589.36
1936,22,0.15,0.11,11,0.8,13,10274.57,697.5,3734.21
1937,22,0.15,0.11,11,0.8,18,10277.11,697.5,3735.04
1938,22,0.15,0.11,11,0.8,23,10465.83,685,3794.43
1939,22,0.15,0.11,11,0.8,28,10945.72,610.5,3951
1940,22,0.1,0.11,2,0.8,13,8929.88,765,2812.66
1941,22,0.1,0.11,2,0.8,18,8932.09,765,2813.36
1942,22,0.1,0.11,2,0.8,23,9143.88,751,2882.43
1943,22,0.1,0.11,2,0.8,28,9574.78,675.5,3015.19
1944,26,0.15,0.05,2,0.8,18,8791.57,114,2543.14
1945,26,0.15,0.05,2,0.8,23,8953.9,100.5,2588.62
1946,26,0.15,0.05,2,0.8,13,8790.31,114,2542.81
1947,26,0.15,0.05,2,0.8,28,9294.74,56.5,2682.6
1948,25,0.05,0.14,2,0.7,13,6031.67,199,1873.85
1949,25,0.05,0.14,2,0.7,18,6032.94,197.5,1874.21
1950,25,0.05,0.14,2,0.7,23,6164.53,181.5,1913.96
1951,25,0.05,0.14,2,0.7,28,6394.89,62.5,1979.06
1952,25,0.15,0.08,5,0.8,13,8503.38,116,2675.25
1953,25,0.15,0.08,5,0.8,18,8505.04,115.5,2675.7
1954,23,0.05,0.11,2,0.7,13,7628.41,660.5,2417.2
1955,23,0.05,0.11,2,0.7,18,7629.84,659.5,2417.65
1956,25,0.15,0.08,5,0.8,23,8683.68,103,2727
1957,23,0.05,0.11,2,0.7,23,7740.14,628.5,2452.79
1958,25,0.15,0.08,5,0.8,28,9070.03,45,2837.03
1959,23,0.05,0.11,2,0.7,28,7988.48,536,2527.09
1960,26,0.1,0.14,14,0.9,18,6751.62,7.5,2767.57
1961,26,0.1,0.14,14,0.9,13,6749.21,7,2766.88
1962,24,0.15,0.11,8,0.8,13,8695.51,360,2953.15
1963,26,0.1,0.14,14,0.9,28,7658.93,0,3030.99
1964,26,0.1,0.14,14,0.9,23,7126.06,6,2878.09
1965,24,0.15,0.11,8,0.8,28,9314,215,3136.46
1966,22,0.05,0.14,5,0.7,13,7950.58,757.5,2769.2
1967,24,0.15,0.11,8,0.8,18,8697.53,358.5,2953.74
1968,24,0.15,0.11,8,0.8,23,8883.59,350,3008.69
1969,22,0.05,0.14,5,0.7,18,7952.27,757.5,2769.77
1970,22,0.05,0.14,5,0.7,23,8090.13,739.5,2813.23
1971,22,0.05,0.14,5,0.7,28,8359.09,675.5,2902.17
1972,26,0.15,0.08,5,0.8,13,7884.22,78.5,2471.95
1973,23,0.15,0.14,11,0.8,18,9137.73,521.5,3320.13
1974,23,0.15,0.14,11,0.8,13,9135.31,521.5,3319.38
1975,23,0.15,0.14,11,0.8,28,9803.2,410.5,3526.34
1976,23,0.15,0.14,11,0.8,23,9284.52,506,3373.46
1977,26,0.15,0.08,5,0.8,28,8434.76,21,2625.45
1978,26,0.15,0.08,5,0.8,23,8064.44,69.5,2522.78
1979,26,0.15,0.08,5,0.8,18,7885.69,78,2472.34
1980,25,0.15,0.11,8,0.8,23,8261.61,82,2793.06
1981,25,0.15,0.11,8,0.8,28,8673.25,14.5,2911.47
1982,25,0.15,0.11,8,0.8,13,8072.7,80,2738.63
1983,25,0.15,0.11,8,0.8,18,8074.53,80,2739.14
1984,24,0.15,0.14,11,0.8,28,9136.21,196,3275.9
1985,24,0.15,0.14,11,0.8,18,8491.86,325,3083.13
1986,24,0.15,0.14,11,0.8,23,8643.84,326,3136.75
1987,24,0.15,0.14,11,0.8,13,8489.68,325,3082.48
1988,24,0.05,0.14,2,0.7,13,6571.59,505.5,2061.72
1989,24,0.05,0.14,2,0.7,28,6946.51,318.5,2173.47
1990,24,0.05,0.14,2,0.7,23,6706.78,480.5,2103.09
1991,24,0.05,0.14,2,0.7,18,6572.97,505.5,2062.14
1992,26,0.2,0.05,2,0.9,13,9358.07,110.5,2655.57
1993,23,0.2,0.11,8,0.9,18,10076.66,542,3338.61
1994,23,0.2,0.11,8,0.9,13,10073.49,543.5,3337.66
1995,23,0.2,0.11,8,0.9,28,11062.91,407,3640.59
1996,23,0.2,0.11,8,0.9,23,10399.47,540.5,3437.24
1997,26,0.2,0.05,2,0.9,28,10147.51,41.5,2876.55
1998,26,0.2,0.05,2,0.9,23,9644.89,99,2738.63
1999,26,0.2,0.05,2,0.9,18,9359.9,110.5,2656.05
2000,22,0.2,0.14,11,0.9,13,10629.61,686,3754.7
2001,22,0.2,0.14,11,0.9,23,10849.24,682,3837.77
2002,22,0.2,0.14,11,0.9,18,10633.36,686,3755.9
2003,25,0.2,0.08,5,0.9,23,9430.08,104.5,2888.96
2004,25,0.2,0.08,5,0.9,28,9998.96,27,3050.15
2005,22,0.2,0.14,11,0.9,28,11674.13,588,4089.52
2006,25,0.2,0.08,5,0.9,13,9128.39,109.5,2799.25
2007,25,0.2,0.08,5,0.9,18,9130.76,109.5,2799.9
2008,23,0.2,0.05,5,0.9,23,12096.61,552.5,3768.34
2009,23,0.2,0.05,5,0.9,18,11818.03,570.5,3682.18
2010,23,0.2,0.05,5,0.9,13,11815.54,570.5,3681.44
2011,26,0.2,0.08,2,0.7,28,8703.01,55.5,2465.78
2012,22,0.2,0.05,14,0.7,28,13747.71,609.5,4936.73
2013,26,0.2,0.08,2,0.7,23,8442.01,96.5,2394.79
2014,22,0.2,0.05,14,0.7,13,13364.27,676.5,4812.14
2015,22,0.2,0.05,14,0.7,18,13365.87,676.5,4812.65
2016,24,0.2,0.11,8,0.9,28,10322.84,180.5,3370.12
2017,26,0.2,0.08,2,0.7,18,8365.71,113.5,2374.61
2018,26,0.2,0.08,2,0.7,13,8364.63,114,2374.32
2019,22,0.2,0.05,14,0.7,23,13444.82,654.5,4838.86
2020,24,0.2,0.11,8,0.9,18,9362.45,345,3085.53
2021,24,0.2,0.11,8,0.9,23,9690.24,348.5,3183.41
2022,24,0.2,0.11,8,0.9,13,9359.56,345,3084.7
2023,23,0.2,0.05,5,0.9,28,12682.65,442,3946.45
2024,22,0.2,0.08,8,0.9,13,11542.21,710,3852.13
2025,22,0.2,0.08,8,0.9,18,11545.44,710,3853.15
2026,25,0.2,0.11,5,0.7,23,8676.89,117,2669.26
2027,25,0.2,0.11,5,0.7,18,8585.82,132,2644.18
2028,25,0.2,0.11,5,0.7,28,8967.92,49,2750.98
2029,25,0.2,0.11,5,0.7,13,8584.41,132.5,2643.79
2030,23,0.2,0.14,11,0.9,23,10110.7,506,3553.88
2031,23,0.05,0.14,2,0.7,23,7284.48,634,2316.98
2032,23,0.05,0.14,2,0.7,28,7533.89,537.5,2393.63
2033,23,0.2,0.14,11,0.9,28,10893.28,380,3781.5
2034,23,0.2,0.14,11,0.9,13,9876.32,508.5,3468.11
2035,23,0.05,0.14,2,0.7,13,7146.79,672.5,2274.23
2036,23,0.05,0.14,2,0.7,18,7148.3,672.5,2274.7
2037,23,0.2,0.14,11,0.9,18,9879.74,507.5,3469.15
2038,22,0.2,0.08,8,0.9,23,11857.56,698,3951.01
2039,22,0.2,0.08,8,0.9,28,12528.28,603,4165.87
2040,25,0.2,0.05,2,0.9,13,10078.04,150,2888.84
2041,25,0.2,0.05,2,0.9,18,10080.08,148.5,2889.4
2042,26,0.2,0.11,5,0.7,18,7952.67,76.5,2444.06
2043,26,0.2,0.11,5,0.7,13,7951.44,76,2443.73
2044,25,0.2,0.05,2,0.9,23,10363.28,135.5,2973.07
2045,26,0.2,0.11,5,0.7,28,8321.48,25.5,2544.63
2046,25,0.2,0.05,2,0.9,28,10888.83,63.5,3121.17
2047,26,0.2,0.11,5,0.7,23,8041.99,67.5,2468.1
2048,22,0.05,0.11,2,0.7,28,8652.48,707,2796.05
2049,22,0.05,0.11,2,0.7,23,8394.92,758,2713.97
2050,22,0.05,0.11,2,0.7,18,8283.12,769,2677.54
2051,22,0.05,0.11,2,0.7,13,8281.56,769,2677.02
2052,24,0.15,0.05,14,0.6,13,10849.78,288.5,3976.26
2053,24,0.2,0.08,5,0.9,13,9826.93,376,3033.94
2054,24,0.15,0.05,14,0.6,23,10856.6,265.5,3978.64
2055,24,0.15,0.05,14,0.6,18,10850.66,288,3976.52
2056,24,0.2,0.08,5,0.9,28,10722.26,192.5,3299.15
2057,25,0.2,0.14,8,0.7,13,8385.22,95.5,2773.76
2058,24,0.15,0.05,14,0.6,28,11046.38,194,4035.3
2059,25,0.2,0.14,8,0.7,23,8486.53,92.5,2802.09
2060,24,0.2,0.08,5,0.9,18,9829.54,375.5,3034.67
2061,25,0.2,0.14,8,0.7,18,8386.79,96,2774.2
2062,24,0.2,0.08,5,0.9,23,10125.49,373,3124.69
2063,25,0.2,0.14,8,0.7,28,8793.99,19,2889.4
2064,24,0.1,0.05,5,0.8,13,9736.96,350.5,3127.59
2065,24,0.2,0.14,8,0.8,28,9691.76,214.5,3181.87
2066,24,0.2,0.14,8,0.8,13,9036.41,365,2989
2067,24,0.1,0.05,5,0.8,28,10281.32,199.5,3287.13
2068,24,0.2,0.14,8,0.8,18,9038.64,365,2989.64
2069,24,0.1,0.05,5,0.8,23,9907.87,330.5,3176.98
2070,24,0.2,0.14,8,0.8,23,9231.89,360.5,3046.59
2071,24,0.1,0.05,5,0.8,18,9738.46,350,3128.03
2072,24,0.05,0.05,11,0.9,28,10287.94,131.5,3723.14
2073,23,0.1,0.08,8,0.8,23,9528.18,538.5,3313.09
2074,23,0.1,0.08,8,0.8,28,9952.17,440.5,3444.29
2075,23,0.1,0.08,8,0.8,13,9338.57,556,3256.44
2076,23,0.1,0.08,8,0.8,18,9340.5,554,3257.04
2077,23,0.05,0.05,5,0.6,28,10057.54,521.5,3332.5
2078,23,0.05,0.05,5,0.6,18,9907.29,595,3284.73
2079,23,0.05,0.05,5,0.6,23,9873.16,573.5,3276.97
2080,24,0.05,0.05,11,0.9,18,9451.79,273,3472.25
2081,24,0.05,0.05,11,0.9,23,9763.6,266,3562.95
2082,24,0.05,0.05,11,0.9,13,9449.84,274.5,3471.65
2083,23,0.05,0.08,14,0.9,23,9407.02,478.5,3718.65
2084,23,0.05,0.08,14,0.9,28,9938.73,376,3893.66
2085,22,0.1,0.11,11,0.8,18,9534.67,697.5,3578.95
2086,22,0.1,0.11,11,0.8,23,9741.16,685,3644.82
2087,22,0.1,0.11,11,0.8,13,9532.32,697.5,3578.17
2088,22,0.05,0.08,8,0.6,18,9400.61,732.5,3404.34
2089,22,0.05,0.08,8,0.6,13,9399.48,732.5,3403.95
2090,22,0.05,0.08,8,0.6,28,9597.62,674,3472.24
2091,22,0.1,0.11,11,0.8,28,10202.12,610.5,3794.66
2092,22,0.05,0.08,8,0.6,23,9389.19,714.5,3405.64
2093,23,0.05,0.08,14,0.9,13,9009.41,491.5,3603.15
2094,23,0.05,0.08,14,0.9,18,9011.89,491,3603.97
2095,23,0.2,0.05,5,0.8,28,12447.52,469.5,3874.57
2096,23,0.2,0.05,5,0.8,23,12041.68,556,3751.81
2097,23,0.2,0.05,5,0.8,18,11879.01,580,3702.92
2098,23,0.2,0.05,5,0.8,13,11877.16,580.5,3702.37
2099,22,0.2,0.05,14,0.8,23,13533.11,648,4866.19
2100,22,0.2,0.05,14,0.8,28,13986.66,586.5,5012.26
2101,22,0.2,0.05,14,0.8,13,13364.85,668,4812.91
2102,22,0.2,0.05,14,0.8,18,13366.98,667.5,4813.6
2103,22,0.2,0.08,8,0.8,18,11625.51,719,3878.75
2104,22,0.2,0.08,8,0.8,23,11805.94,701.5,3935.28
2105,22,0.2,0.08,8,0.8,13,11623.09,719.5,3877.99
2106,22,0.2,0.08,8,0.8,28,12271.81,624,4083.84
2107,25,0.2,0.08,14,0.6,18,9700.1,59.5,3536.91
2108,25,0.2,0.08,14,0.6,13,9699.14,59,3536.63
2109,25,0.2,0.08,14,0.6,28,9930.81,28,3603.23
2110,25,0.2,0.08,14,0.6,23,9725.42,46.5,3543.86
2111,26,0.15,0.11,5,0.7,23,7403.87,67.5,2334.1
2112,26,0.15,0.11,5,0.7,18,7319.24,76.5,2311.04
2113,26,0.15,0.11,5,0.7,28,7674.12,25.5,2408.69
2114,26,0.2,0.14,8,0.9,23,8028.46,31.5,2652.07
2115,23,0.1,0.11,2,0.8,18,8221.91,640,2541.14
2116,26,0.2,0.14,8,0.9,28,8621.64,0,2817.33
2117,23,0.1,0.11,2,0.8,23,8431.67,619,2608.52
2118,26,0.2,0.14,8,0.9,13,7681.62,39.5,2552.55
2119,26,0.15,0.11,5,0.7,13,7318.12,76,2310.75
2120,23,0.1,0.11,2,0.8,28,8845.33,502.5,2728.8
2121,23,0.05,0.11,2,0.9,13,7519,623.5,2384.4
2122,26,0.2,0.14,8,0.9,18,7684.17,39.5,2553.23
2123,23,0.05,0.11,2,0.9,18,7521.4,624,2385.15
2124,23,0.05,0.11,2,0.9,23,7979.58,614.5,2521.33
2125,23,0.05,0.11,2,0.9,28,8479.12,471,2678.29
2126,23,0.1,0.11,2,0.8,13,8219.9,640.5,2540.53
2127,26,0.1,0.11,8,0.6,18,6801.44,59.5,2400.49
2128,26,0.1,0.11,8,0.6,13,6800.62,60,2400.26
2129,25,0.15,0.14,8,0.7,18,7695.97,96,2629.12
2130,25,0.15,0.14,8,0.7,13,7694.51,95.5,2628.7
2131,25,0.15,0.14,8,0.7,28,8087.61,19,2741.05
2132,25,0.15,0.14,8,0.7,23,7790.35,92,2655.89
2133,22,0.1,0.14,5,0.8,13,8620.08,747.5,2909.92
2134,22,0.1,0.14,5,0.8,18,8622.46,747.5,2910.69
2135,22,0.1,0.14,5,0.8,23,8851.93,731,2984.23
2136,22,0.1,0.14,5,0.8,28,9275.31,646,3121.27
2137,22,0.05,0.14,5,0.9,13,7837.73,736,2736.72
2138,22,0.05,0.14,5,0.9,18,7840.54,736,2737.66
2139,22,0.05,0.14,5,0.9,23,8331.63,726.5,2882.32
2140,26,0.1,0.11,8,0.6,28,7006.25,20.5,2457.09
2141,26,0.1,0.11,8,0.6,23,6816.7,48.5,2404.25
2142,22,0.05,0.14,5,0.9,28,8880.78,621.5,3067.21
2143,25,0.1,0.14,11,0.6,13,7134.62,84,2712.11
2144,25,0.1,0.14,11,0.6,28,7372.89,17,2781.54
2145,25,0.1,0.14,11,0.6,18,7135.7,83.5,2712.42
2146,25,0.1,0.14,11,0.6,23,7163.35,71,2720.78
2147,23,0.15,0.05,5,0.9,23,11373.75,552.5,3616.51
2148,23,0.15,0.05,5,0.9,28,11953.49,442,3793.22
2149,23,0.05,0.05,5,0.6,13,9906.46,595,3284.46
2150,23,0.15,0.05,5,0.9,13,11091.15,570.5,3529.24
2151,23,0.15,0.05,5,0.9,18,11093.51,570.5,3529.95
2152,22,0.15,0.08,8,0.9,18,10698.67,710,3675.27
2153,22,0.15,0.08,8,0.9,23,11053.01,698,3781.94
2154,26,0.2,0.05,11,0.6,13,9883.11,65.5,3373.67
2155,22,0.15,0.08,8,0.9,13,10695.62,710,3674.29
2156,26,0.2,0.05,11,0.6,23,9885.31,53.5,3373.05
2157,26,0.2,0.05,11,0.6,18,9883.77,66.5,3373.85
2158,22,0.15,0.08,8,0.9,28,11712.75,603,3994.54
2159,26,0.2,0.05,11,0.6,28,10062.93,38.5,3422.6
2160,24,0.15,0.05,5,0.7,28,10675.67,232,3352.08
2161,23,0.2,0.14,2,0.9,28,10238.2,465,3005.64
2162,24,0.15,0.05,5,0.7,23,10415.63,343.5,3276.02
2163,23,0.2,0.14,2,0.9,23,9498.35,621,2800.74
2164,24,0.15,0.05,5,0.7,18,10355.77,367,3259.13
2165,23,0.2,0.14,2,0.9,18,9242.24,627,2704.38
2166,24,0.15,0.05,5,0.7,13,10354.61,367,3258.79
2167,23,0.2,0.14,2,0.9,13,9239.02,627,2703.45
2168,23,0.15,0.08,8,0.7,28,10417.85,470,3520.12
2169,23,0.15,0.08,8,0.7,23,10119.23,545.5,3428.88
2170,23,0.15,0.08,8,0.7,18,10036.88,569,3403.82
2171,23,0.15,0.08,8,0.7,13,10035.31,569,3403.35
2172,22,0.15,0.11,11,0.7,18,10273.89,708.5,3733.28
2173,22,0.15,0.11,11,0.7,23,10373.54,692,3765.86
2174,22,0.15,0.11,11,0.7,13,10271.93,708.5,3732.64
2175,26,0.05,0.14,2,0.7,28,5879.98,40.5,1805.83
2176,26,0.05,0.14,2,0.7,13,5526.04,102.5,1705.98
2177,26,0.05,0.14,2,0.7,18,5527.19,103,1706.3
2178,26,0.05,0.14,2,0.7,23,5660.1,88,1745.64
2179,22,0.15,0.11,11,0.7,28,10707.44,633,3873.98
2180,26,0.1,0.14,8,0.6,23,6455.3,45,2301.03
2181,23,0.05,0.11,11,0.7,23,8284.04,518,3192.93
2182,26,0.1,0.14,8,0.6,18,6433.32,53.5,2295.37
2183,23,0.05,0.11,11,0.7,28,8555.09,440,3278.98
2184,23,0.05,0.11,11,0.7,13,8169,535.5,3156.3
2185,23,0.05,0.11,11,0.7,18,8170.5,535,3156.79
2186,26,0.1,0.14,8,0.6,28,6650.38,14.5,2355.57
2187,26,0.1,0.14,8,0.6,13,6432.4,53.5,2295.11
2188,22,0.05,0.14,14,0.7,18,8548.41,693,3541.51
2189,22,0.05,0.14,14,0.7,23,8686.99,674,3584.8
2190,22,0.05,0.14,14,0.7,13,8546.64,693,3540.88
2191,22,0.05,0.14,14,0.7,28,8979.04,616,3686.13
2192,22,0.1,0.05,5,0.7,18,11410.59,737,3762.86
2193,22,0.1,0.05,5,0.7,13,11409.26,737,3762.43
2194,22,0.1,0.05,5,0.7,28,11740.42,660.5,3869.15
2195,22,0.1,0.05,5,0.7,23,11460.77,712.5,3780.37
2196,25,0.1,0.14,2,0.8,23,6861.45,170,2069.69
2197,25,0.1,0.14,2,0.8,28,7234.75,44.5,2169.38
2198,22,0.15,0.14,11,0.6,28,10052.35,651.5,3666.17
2199,22,0.15,0.14,11,0.6,13,9759.57,721,3570.58
2200,22,0.15,0.14,11,0.6,23,9812.14,701.5,3588.84
2201,25,0.1,0.14,2,0.8,13,6649.66,169,2002.1
2202,22,0.15,0.14,11,0.6,18,9761.23,721,3571.13
2203,25,0.1,0.14,2,0.8,18,6651.41,167.5,2002.59
2204,25,0.05,0.05,5,0.7,18,8516.35,134.5,2771.17
2205,24,0.1,0.14,2,0.9,18,7096.94,453.5,2162.13
2206,24,0.1,0.14,2,0.9,13,7094.37,454,2161.39
2207,25,0.05,0.05,5,0.7,13,8515.44,134.5,2770.91
2208,25,0.1,0.05,5,0.6,28,9126.15,95,2906.78
2209,25,0.1,0.05,5,0.6,23,8948.93,120.5,2856.95
2210,25,0.1,0.05,5,0.6,18,8970.53,142.5,2863.32
2211,22,0.15,0.14,2,0.9,18,9113.83,762,2793.12
2212,24,0.15,0.14,2,0.8,23,8075.5,470.5,2400.54
2213,26,0.05,0.11,8,0.7,13,6239.38,52.5,2285.61
2214,22,0.15,0.14,2,0.9,23,9420.31,750,2901.49
2215,25,0.1,0.05,5,0.6,13,8969.83,142.5,2863.12
2216,26,0.05,0.11,8,0.7,18,6240.44,53,2285.91
2217,24,0.15,0.14,2,0.8,28,8535.34,271,2523.57
2218,25,0.05,0.05,5,0.7,28,8806.59,80,2854.21
2219,25,0.05,0.05,5,0.7,23,8563.51,115.5,2784.71
2220,22,0.15,0.14,2,0.9,13,9110.52,762,2792.1
2221,24,0.15,0.14,2,0.8,13,7915.77,476,2342.8
2222,22,0.15,0.14,2,0.9,28,10086.85,646,3104.4
2223,26,0.05,0.11,8,0.7,23,6349.27,44.5,2318.43
2224,26,0.05,0.11,8,0.7,28,6586.49,10.5,2383.18
2225,24,0.15,0.14,2,0.8,18,7917.82,475,2343.38
2226,24,0.1,0.14,2,0.9,28,8012.98,232.5,2439.03
2227,24,0.1,0.14,2,0.9,23,7484.75,468.5,2284.66
2228,24,0.05,0.08,8,0.7,13,8071.27,366,2879.18
2229,24,0.1,0.08,8,0.6,28,8789.51,268,3043.22
2230,24,0.1,0.08,8,0.6,23,8587.81,353.5,2984.33
2231,24,0.1,0.08,8,0.6,18,8587.77,381,2983.5
2232,24,0.1,0.08,8,0.6,13,8586.81,382,2983.22
2233,25,0.05,0.14,11,0.7,13,6543.7,71.5,2592.14
2234,24,0.05,0.08,8,0.7,28,8413.85,232.5,2981.89
2235,24,0.05,0.08,8,0.7,23,8139.16,342.5,2902.06
2236,24,0.05,0.08,8,0.7,18,8072.47,366,2879.54
2237,25,0.05,0.14,11,0.7,28,6933.4,8.5,2707.64
2238,25,0.05,0.14,11,0.7,18,6545.05,71,2592.54
2239,25,0.05,0.14,11,0.7,23,6678.02,64.5,2632.25
2240,23,0.1,0.11,11,0.6,28,8994.7,467.5,3350.17
2241,23,0.1,0.11,11,0.6,23,8770.95,524,3281.59
2242,23,0.1,0.11,11,0.6,18,8753.13,548,3273.57
2243,23,0.1,0.11,11,0.6,13,8751.86,548,3273.16
2244,22,0.1,0.14,14,0.6,18,9204.8,702.5,3672.01
2245,22,0.1,0.14,14,0.6,23,9238.65,682,3687.69
2246,22,0.1,0.14,14,0.6,13,9203.26,702.5,3671.48
2247,22,0.1,0.14,14,0.6,28,9480.96,633.5,3766.55
2248,22,0.15,0.11,2,0.9,13,9565.44,758.5,2936.17
2249,22,0.15,0.11,2,0.9,18,9568.59,758.5,2937.15
2250,22,0.15,0.11,2,0.9,23,9863.97,746.5,3041.47
2251,22,0.15,0.11,2,0.9,28,10552.4,646,3248.38
2252,22,0.15,0.05,5,0.6,23,12000.52,725.5,3881.86
2253,22,0.15,0.05,5,0.6,28,12200.45,680,3943.63
2254,22,0.15,0.05,5,0.6,13,12013.64,743,3883.67
2255,22,0.15,0.05,5,0.6,18,12014.73,743,3884.02
2256,26,0.05,0.08,11,0.9,23,7318.54,30.5,2780.47
2257,23,0.1,0.14,2,0.7,13,7759.91,672,2403.15
2258,26,0.05,0.08,11,0.9,28,7784.96,0,2912.8
2259,26,0.05,0.08,11,0.9,13,6930.01,39.5,2669.44
2260,26,0.05,0.08,11,0.9,18,6931.96,40,2669.99
2261,25,0.1,0.11,8,0.8,13,7381.58,80,2593.46
2262,23,0.2,0.08,5,0.8,28,11241.63,474,3504.53
2263,23,0.1,0.14,2,0.7,28,8155.24,537.5,2521.79
2264,23,0.1,0.14,2,0.7,23,7855.1,634,2436.97
2265,23,0.1,0.14,2,0.7,18,7761.58,672.5,2403.65
2266,23,0.2,0.08,5,0.8,13,10623.2,590.5,3317.96
2267,25,0.1,0.11,8,0.8,28,7968.9,14.5,2763.52
2268,25,0.05,0.08,5,0.6,18,7242.57,143,2408.38
2269,25,0.1,0.11,8,0.8,18,7383.33,80,2593.96
2270,23,0.2,0.08,5,0.8,23,10804.15,569.5,3372.55
2271,23,0.2,0.08,5,0.8,18,10625.35,590,3318.6
2272,25,0.1,0.11,8,0.8,23,7572.15,82,2653.99
2273,25,0.05,0.08,5,0.6,13,7241.76,143,2408.15
2274,25,0.05,0.08,5,0.6,28,7416.2,73.5,2457.85
2275,25,0.05,0.08,5,0.6,23,7231.06,117,2405.44
2276,25,0.05,0.11,14,0.9,18,7054.87,36,2931.34
2277,25,0.05,0.11,14,0.9,23,7480.64,34.5,3052.12
2278,25,0.05,0.11,14,0.9,13,7052.55,36,2930.64
2279,22,0.2,0.11,8,0.8,28,11592.21,630.5,3868.57
2280,22,0.2,0.11,8,0.8,23,11103.64,705.5,3712.77
2281,25,0.05,0.11,14,0.9,28,7993.7,0,3206.5
2282,24,0.1,0.14,11,0.8,23,7940.54,326,2989.05
2283,24,0.1,0.14,11,0.8,28,8370.52,196,3115.04
2284,24,0.05,0.11,8,0.6,13,7316.89,402.5,2659.6
2285,24,0.1,0.14,11,0.8,13,7738.87,325,2924.75
2286,22,0.2,0.11,8,0.8,18,10914.73,721.5,3653.57
2287,24,0.1,0.14,11,0.8,18,7740.92,325,2925.37
2288,22,0.2,0.11,8,0.8,13,10912.09,721.5,3652.74
2289,24,0.05,0.11,8,0.6,23,7325.24,370.5,2665.56
2290,24,0.05,0.11,8,0.6,18,7317.92,403.5,2659.92
2291,24,0.05,0.11,8,0.6,28,7523.93,278.5,2722.38
2292,23,0.05,0.14,11,0.6,13,7643.68,549.5,2999.49
2293,23,0.05,0.14,11,0.6,18,7644.94,549,2999.91
2294,23,0.05,0.14,11,0.6,23,7683.05,523.5,3014.97
2295,23,0.05,0.14,11,0.6,28,7881.78,464.5,3077.24
2296,25,0.1,0.14,2,0.7,28,7024.61,62.5,2108.5
2297,25,0.1,0.14,2,0.7,13,6662.34,199,2006.35
2298,25,0.1,0.14,2,0.7,18,6663.7,197.5,2006.73
2299,25,0.1,0.14,2,0.7,23,6748.16,182,2036.6
2300,24,0.15,0.14,2,0.9,18,7833.15,453.5,2316.79
2301,26,0.15,0.05,11,0.7,23,9352.66,51.5,3269.24
2302,24,0.15,0.14,2,0.9,23,8161.05,468.5,2426.73
2303,26,0.15,0.05,11,0.7,18,9291.62,60,3252.59
2304,24,0.15,0.14,2,0.9,28,8748.74,232.5,2589.61
2305,26,0.15,0.05,11,0.7,28,9602.02,27.5,3339.29
2306,26,0.15,0.05,11,0.7,13,9290.7,59,3252.33
2307,24,0.15,0.14,2,0.9,13,7830.41,454,2316.01
2308,25,0.15,0.08,14,0.7,13,9055.82,52,3405.62
2309,25,0.15,0.08,14,0.7,18,9057.1,52.5,3405.99
2310,25,0.15,0.08,14,0.7,23,9138.73,42,3429.68
2311,25,0.15,0.08,14,0.7,28,9425.07,14,3513.22
2312,24,0.2,0.05,2,0.8,18,10895.85,396,3167.42
2313,26,0.05,0.05,2,0.6,18,7671.48,126,2307.07
2314,26,0.05,0.05,2,0.6,23,7641,111,2298.16
2315,24,0.2,0.05,2,0.8,13,10894.22,397,3166.96
2316,24,0.2,0.05,2,0.8,28,11439.99,228,3325.28
2317,24,0.2,0.05,2,0.8,23,11057.85,371.5,3214.65
2318,26,0.05,0.05,2,0.6,13,7670.92,125.5,2306.92
2319,26,0.05,0.05,2,0.6,28,7805.38,83.5,2343.2
2320,22,0.05,0.05,8,0.6,28,11047.02,660.5,3913.91
2321,22,0.05,0.05,8,0.6,23,10853.61,702.5,3852.53
2322,22,0.05,0.05,8,0.6,18,10886.34,726,3857.54
2323,25,0.15,0.05,2,0.7,28,9782.82,101,2856.64
2324,25,0.15,0.05,2,0.7,18,9480.24,161.5,2772.16
2325,25,0.15,0.05,2,0.7,23,9537.03,142.5,2787.38
2326,25,0.15,0.05,2,0.7,13,9479.23,162,2771.89
2327,24,0.15,0.08,5,0.7,18,9162.43,407,2903.46
2328,24,0.15,0.08,5,0.7,13,9161.07,407.5,2903.07
2329,24,0.15,0.08,5,0.7,28,9520.22,264,3007.45
